codigo_catmat,descricao_produto,unidade_apresentacao,registros,valor_total,quantidade_total,instituicoes,fornecedores,preco_ponderado
487437,"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:3-0, COMPRIMENTO FIO:3 X CERCA DE 70 CM, TIPO AGULHA:AGULHA RETA, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 60 MM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,1,886.35,15.0,1,1,59.09
317149,"GRAMPO USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, TIPO USO:REUTILIZÁVEL, TAMANHO:12A, FINALIDADE:ISOLAMENTO ABSOLUTO DO DENTE",UNIDADE,3,885.44,73.0,3,3,12.12931506849315
451297,"TUBO ENDOTRAQUEAL, MATERIAL:PVC SILICONIZADO, MODELO:CURVA MAGILL, CALIBRE:9,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,3,885.2,200.0,3,3,4.426
267160,"CLORETO DE POTÁSSIO, DOSAGEM:15%, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL","AMPOLA 10,00 ML",2,884.4,2100.0,2,2,0.42114285714285715
485444,"ESFIGMOMANÔMETRO, AJUSTE:ANALÓGICO, ANERÓIDE, USO:PEDESTAL C/ RODÍZIOS, TIPO :DE BRAÇO, FAIXA DE OPERAÇÃO:ATÉ 300 MMHG, MATERIAL BRAÇADEIRA:BRAÇADEIRA EM NYLON, TIPO FECHO:FECHO EM VELCRO, TAMANHO:INFANTIL",UNIDADE,1,884.4,110.0,1,1,8.04
412440,"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE:FENOTIPAGEM SANGÜÍNEA RH, CARACTERÍSTICAS ADICIONAIS:SOROS MONOCLONAIS, COMPOSIÇÃO BÁSICA:ANTI-D IGM, ANTI-D IGG E CONTROLE",UNIDADE,3,884.0,40.0,3,3,22.1
471532,"TESOURA INSTRUMENTAL, MODELO 1:METZENBAUM, TIPO PONTA:PONTA CURVA, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 24 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,880.0,22.0,1,1,40.0
616277,"MEIA COMPRESSIVA - USO MÉDICO, MÉDIA COMPRESSÃO, MEIA 7/8, ABERTA, TECIDO SINTÉTICO E ALGODÃO C/ ELASTANO, ADULTO EXTRA GRANDE, XG, CONFORME MEDIDA, C/ COR, C/ SILICONE P/ FIXAÇÃO, USO INDIVIDUAL.",UNIDADE,1,880.0,4.0,1,1,220.0
416212,"PROTETOR RADIOLÓGICO, TIPO:AVENTAL, TAMANHO:LONGO, USO:ADULTO, ADICIONAL:COM FAIXA ABDOMINAL, BLINDAGEM:EQUIVALÊNCIA DE 0,25MM PB",UNIDADE,1,879.62,1.0,1,1,879.62
388400,"OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM ANLODIPINO, CONCENTRAÇÃO:20 MG + 10 MG",COMPRIMIDO,1,876.0,600.0,1,1,1.46
421684,"FRASCO - TIPO ALMOTOLIA, MATERIAL:EM POLIETILENO (PLÁSTICO), TIPO BICO:BICO RETO, LONGO, ESTREITO, COM PROTETOR, TIPO TAMPA:TAMPA EM ROSCA, COR:ÂMBAR, CAPACIDADE:150 ML",UNIDADE,1,876.0,200.0,1,1,4.38
406357,"BOMBA DE INFUSÃO, MATERIAL:POLICARBONATO, TIPO:VOLUMÉTRICAS (LINEAR), VAZÃO:0,1 A 999,9 ML/H, ADMINISTRAÇÃO:ENTERAL/PARENTERAL, CARACTERÍSTICAS ADICIONAIS:ALÇA PARA TRANSPORTE, TECLADO DE MEMBRANA, CARACTERÍSTICAS ADICIONAIS 01:SENSOR DE PRESSÃO, PROGAMAÇÃO:PROGAMAÇÃO ML/H, GOTAS, VOLUME/TEMPO, DOSE:DOSE EM MG, MCG, MMOL E MEQ",UNIDADE,1,875.33,1.0,1,1,875.33
427494,"ADIPÔMETRO, OPERAÇÃO:ANALÓGICO, MATERIAL:PLÁSTICO, RESOLUÇÃO:RESOLUÇÃO 1 MM, FAIXA DE OPERAÇÃO:ATÉ 60 MM, PRESSÃO:CERCA DE 10 G/MM², TOLERÂNCIA:TOLERÂNCIA ATÉ 1 MM",UNIDADE,1,875.3,5.0,1,1,175.06
360306,"SONDA ODONTOLÓGICA, MATERIAL:TITÂNIO, TIPO:EXPLORADORA, COMPRIMENTO:8 CM, FORMATO:RETA, CARACTERÍSTICAS ADICIONAIS:SISTEMA ZIGOMATICO",UNIDADE,1,875.0,100.0,1,1,8.75
601132,"COLCHÃO PIRAMIDAL / CAIXA DE OVO - HOSPITALAR, MATERIAL:ESPUMA FLEXÍVEL POLIURETANO, DENSIDADE MÍNIMA:ESPUMA CERCA D-28, DIMENSÕES:CERCA DE 190 X 90 X 6 CM, ADICIONAL:S/ CAPA PROTETORA",UNIDADE,1,875.0,5.0,1,1,175.0
423728,"CÂNULA DE TRAQUEOSTOMIA, MATERIAL :METAL, DIÂMETRO:8,5 MM, EMBALAGEM:EMBALAGEM INDIVIDUAL",UNIDADE,1,875.0,50.0,1,1,17.5
428162,"MICROPIPETA, CAPACIDADE ASPIRAÇÃO:ATÉ 50 MCL, TIPO :MULTICANAL, MECÂNICA, AJUSTE:VOLUME REGULÁVEL, COMPONENTES:COM EJETOR DE PONTEIRA, CARACTERÍSTICA ADICIONAL:8 CANAIS, ADICIONAL:AUTOCLAVÁVEL",UNIDADE,1,874.75,5.0,1,1,174.95
451262,"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:EM ""L"", CALIBRE:5,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIFÍCIO MURPHY, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,7,872.4,215.0,5,6,4.057674418604651
402961,"BROCA ALTA ROTAÇÃO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADA, FORMATO:TRONCO CÔNICA, CARACTERÍSTICA ADICIONAL:TOPO PLANO, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE MÉDIO, NUMERAÇÃO AMERICANA:1064",UNIDADE,4,872.0,200.0,2,3,4.36
405411,"CLIPE PARA ANEURISMA, MATERIAL:TITÂNIO, TIPO:PERMANENTE, MODELO:MINI, FORMATO:RETO PONTA FINA, COMPRIMENTO:CERCA DE 5 MM, CARACTERÍSTICAS ADICIONAIS:SUPERFÍCIE ATRAUMÁTICA, ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,1,870.24,24.0,1,1,36.26
470276,"MANTA TÉRMICA, MATERIAL:ALUMINIZADA, TIPO:ISOLANTE TÉRMICO, MODELO:ENVELOPE, APLICAÇÃO:NEONATAL, ESTERILIDADE:USO ÚNICO",UNIDADE,1,870.0,30.0,1,1,29.0
415963,"NEGATOSCÓPIO, MATERIAL ESTRUTURA:CHAPA AÇO, ACABAMENTO SUPERFICIAL ESTRUTURA:PINTURA ELETROSTÁTICA, MATERIAL VISOR:ACRÍLICO TRANSLÚCIDO, TENSÃO ALIMENTAÇÃO:110/220V E 60HZ, APLICAÇÃO:C/ 2 CORPOS P/ FIXAÇÃO EM PAREDE, CARACTERÍSTICAS ADICIONAIS:PRENDEDOR POR GRAVIDADE, LUZ FRIA POLARIZADA",UNIDADE,1,870.0,3.0,1,1,290.0
362304,"ANTICORPO, TIPO:POLICLONAL DE COELHO, ATIVIDADE :ANTI BETA HCG HUMANO, APLICAÇÃO :PARA IMUNOHISTOQUÍMICA, ADITIVOS :INCLUSO EM PARAFINA",TESTE,1,869.0,10.0,1,1,86.9
347540,"ANTICORPO, TIPO:MONOCLONAL DE CAMUNDONGO, ATIVIDADE:ANTI-HCG HUMANO, ADITIVOS:INCLUSO EM PARAFINA, P/ IMUNOHISTOQUÍMICA",TESTE,1,869.0,10.0,1,1,86.9
365887,"PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MODELO:DISSECÇÃO, TIPO PONTA:DENTE DE RATO, COMPRIMENTO:30 CM",UNIDADE,4,868.4,75.0,3,4,11.578666666666667
486698,"PLACA ELETROCIRÚRGICA, MATERIA PRIMA:METÁLICA, TAMANHO PLACA:ADULTO, COMPONENTE ADICIONAL:S/ CABO, COMPATÍVEL:COMPATÍVEL C/ BISTURI, TIPO USO 1:REUTILIZÁVEL",UNIDADE,1,867.0,3.0,1,1,289.0
435617,"PLACA ORTOPÉDICA - PEQUENOS E GRANDES FRAGMENTOS, MATERIAL:AÇO INOXIDÁVEL, TIPO FIXAÇÃO:FIXAÇÃO POR ORIFÍCIOS COMBINADOS, FORMATO:EM ""L"", QUANTIDADE FUROS:8 FUROS, DIÂMETRO FUROS:P/ PARAFUSO CERCA DE 4,5 / 5,0 MM",UNIDADE,1,865.17,3.0,1,1,288.39
463100,"TESOURA P/ VIDEOCIRURGIA, APLICAÇÃO:P/ VIDEOCIRURGIA, TIPO :MONOPOLAR, MODELO:METZENBAUM, PONTA:PONTA RETA, MATERIAL :AÇO INOXIDÁVEL, DIÂMETRO:CERCA DE 5 MM X 20 CM, ADICIONAL:ROTATÓRIA, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,3,864.4,29.0,3,3,29.806896551724137
269069,"ÁCIDO TRICLOROACÉTICO (TCA), DOSAGEM:90%, APRESENTAÇÃO:SOLUÇÃO AQUOSA","FRASCO 50,00 ML",1,864.0,24.0,1,1,36.0
483076,"INSTRUMENTAL P/ MICROCIRURGIA DE LARINGE, TIPO:ESTILETE, FORMATO PONTA:DESCOLADOR, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 24 CM, COMPONENTE 1:S/ EMPUNHADURA, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,2,862.5,100.0,1,2,8.625
427624,"ESCULPIDOR - ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, MODELO:LECRON, TAMANHO:Nº 01, CARACTERÍSTICAS ADICIONAIS:DUPLO",UNIDADE,4,862.3,90.0,4,4,9.581111111111111
426698,"ESCAVADOR - USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, CARACTERÍSTICA ADICIONAL:P/ DENTINA, MODELO:Nº 14, TAMANHO:INFANTIL, ESTERILIDADE:AUTOCLAVÁVEL",UNIDADE,3,860.79,97.0,3,3,8.874123711340205
361728,"ÁGUA DESIONIZADA, ASPECTO FÍSICO:LÍQUIDO LÍMPIDO, INCOLOR, INODORO, FÓRMULA QUÍMICA:H2O, PESO MOLECULAR:18,01 G/MOL, GRAU DE PUREZA:GRAU ULTRAPURO, CARACTERÍSTICA ADICIONAL:P/ HPLC, IC, ICP-MS, IVF E CULTURA DE TECIDOS, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 7732-18-5","FRASCO 1,00 L",2,860.02,84.0,2,2,10.238333333333333
413597,"FUNIL LABORATÓRIO, MATERIAL:VIDRO, FORMATO:CILÍNDRICO, CAPACIDADE:60 ML, ACESSÓRIOS:TORNEIRA E ROLHA DE VIDRO, ADICIONAL:COM 1 JUNTA",UNIDADE,1,859.8,30.0,1,1,28.66
438487,"DRENO CIRÚRGICO, MODELO:TORÁCICO, MATERIAL:SILICONE, CALIBRE:22 FRENCH, COMPRIMENTO:CERCA DE 50 CM, CONECTOR UNIVERSAL:C/ CONECTOR, COMPONENTE II:RADIOPACO, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",UNIDADE,6,859.24,180.0,3,5,4.773555555555555
437316,"CATETER CENTRAL, APLICAÇÃO:VENOSO, TIPO IMPLANTE:INSERÇÃO PERIFÉRICA, MATÉRIA PRIMA:SILICONE RADIOPACO, DIÂMETRO:CERCA 5 FR, VIAS:MONO LÚMEN, COMPRIMENTO:CERCA 55 CM, CONECTOR:CONECTORES PADRÃO, CLAMP E TAMPA, COMPONENTE:KIT INTRODUTOR COMPLETO, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",UNIDADE,1,858.8,20.0,1,1,42.94
435503,"VESTUÁRIO HOSPITALAR, TIPO:CALÇA E BLUSA, MATERIAL :TNT, TAMANHO :G, COR :COM COR, ESTERILIDADE :ESTÉRIL, USO ÚNICO",UNIDADE,1,858.6,20.0,1,1,42.93
626624,"DISPOSITIVO P/ ANESTESIA REGIONAL, TIPO ANESTESIA: RAQUIDIANA, MODELO AGULHA: AGULHA PONTA DE LÁPIS - WHITACRE / SPROTTE, DIÂMETRO AGULHA: 22 G, COMPRIMENTO AGULHA: CERCA DE 3 1/2&#34; - 90 MM, MATERIAL AGULHA: AÇO INOXIDÁVEL, TIPO CONECTOR: LUER TRANSPARENTE, COMPONENTE: C/ MANDRIL E GUIA INTRODUTOR, ESTERILIDADE: ESTÉRIL, USO ÚNICO",UNIDADE,1,858.0,100.0,1,1,8.58
343306,"HIPOCLORITO DE SÓDIO DILUÍDO, CONCENTRAÇÃO:CONTENDO 0,5% DE CLORO ATIVO, FORMA FARMACÊUTICA:SOLUÇÃO AQUOSA ESTABILIZADA COM CLORETO DE SÓDIO, CARACTERÍSTICA ADICIONAL:EMBALAGEM COM TAMPA ROSQUEÁVEL",LITRO,2,857.67,103.0,2,2,8.326893203883495
438654,"HALOBETASOL PROPIONATO, CONCENTRAÇÃO:0,5 MG/G, FORMA FARMACÊUTICA:CREME","BISNAGA 30,00 G",13,857.16,51.0,2,5,16.80705882352941
605371,"VERNIZ DENTÁRIO, TIPO:CAVITÁRIO, COMPOSIÇÃO:NITROCELULOSE",UNIDADE,3,856.6,47.0,3,3,18.22553191489362
390762,"SELANTE, TIPO:PARA FÓSSULAS E FISSURAS, CARACTERÍSTICA ADICIONAL:AUTOPOLIMERIZÁVEL, COMPONENTES:BASE","FRASCO 2,50 ML",1,855.6,30.0,1,1,28.52
283174,"CONJUNTO DRENAGEM TÓRAX, COMPONENTES:FRASCO PVC RÍGIDO TRANSPARENTE,TAMPA ROSCA C/3VIAS, APLICAÇÃO:CONECTOR DRENO-TUBO, VOLUME:2000 ML, GRADUAÇÃO:GRADUAÇÃO DE 50 EM 50ML, CARACTERÍSTICAS ADICIONAIS:TUBO EXTENSOR EM PVC C/ PINÇA CLAMP 1,20M, ACESSÓRIOS:DRENO TÓRAX Nº32, USO:ESTÉRIL, DESCARTÁVEL",UNIDADE,3,853.7,21.0,3,3,40.65238095238095
345486,"FORMALDEÍDO (FORMOL), ASPECTO FÍSICO:LÍQUIDO INCOLOR, LÍMPIDO, CONCENTRAÇÃO:À 10%, CARACTERÍSTICA ADICIONAL:EM SOLUÇÃO AQUOSA",MILILITRO,2,852.96,22.0,2,2,38.77090909090909
471458,"TESOURA INSTRUMENTAL, MODELO 1:PADRÃO, TIPO PONTA:PONTA RETA, CARACTERÍSTICA PONTA:ROMBA ROMBA, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 10 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,852.48,12.0,1,1,71.04
268263,"METILERGOMETRINA MALEATO, DOSAGEM:0,125 MG",DRÁGEA,2,852.0,600.0,2,2,1.42
457174,"EXCIPIENTE FARMACÊUTICO, COMPOSIÇÃO 1:ASSOCIAÇÃO COCO GLICOSÍDEO E OLEATO DE GLICERILA, ASPECTO FÍSICO 1:LÍQUIDO OLEOSO",MILILITRO,1,852.0,300.0,1,1,2.84
279897,"FRASCO - TIPO ALMOTOLIA, MATERIAL:EM POLIETILENO (PLÁSTICO), TIPO BICO:BICO CURVO,ÂNGULO DE 45¿ PARTE MEDIAL, C/PROTETOR, TIPO TAMPA:TAMPA EM ROSCA, COR:OPACO, CAPACIDADE:120 ML",UNIDADE,1,852.0,200.0,1,1,4.26
486306,"CURATIVO CUTÂNEO, COMPONENTE 1:C/ ALMOFADA FIBRA SINTÉTICA, COMPONENTE 2:BASE ADESIVA, DIMENSÃO:CERCA DE 10 X 25 CM, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL, ESTERILIDADE:ESTÉRIL",UNIDADE,1,851.5,50.0,1,1,17.03
487537,"FIO DE SUTURA AGULHADO, MATERIAL FIO:POLIPROPILENO AZUL, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:Nº 1, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 35 MM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,1,851.12,8.0,1,1,106.39
411902,"ALICATE, TIPO:BICO FINO RETO, APLICAÇÃO:CORTE E APREENSÃO, MATERIAL:AÇO INOXIDÁVEL, TAMANHO:13 CM",UNIDADE,1,849.5,10.0,1,1,84.95
451109,"TUBO SUPRAGLÓTICO, TIPO:MÁSCARA LARÍNGEA, MATERIAL :SILICONE, FORMATO:EM ""L"", TAMANHO :Nº 3, COMPONENTE 1:C/ LINHA DE REFERÊNCIA, CONECTOR:C/ CONECTOR PADRÃO, ESTERILIDADE :REUTILIZÁVEL",UNIDADE,3,848.8,8.0,3,3,106.1
433747,"BOLSA TÉRMICA, APLICAÇÃO :P/ CALOR, MATERIAL :BORRACHA NATURAL, MODELO:RETANGULAR, CAPACIDADE :CERCA 500 ML, COMPONENTES:C/ TAMPA ROSQUEÁVEL",UNIDADE,4,848.74,19.0,3,4,44.67052631578947
280839,"RETOSSIGMOIDOSCÓPIO, TIPO:DESCARTÁVEL, DIMENSÕES:ABERTURAS PROXIMAL E DISTAL 20MM, COMPRIMENTO:COMPRIMENTO 250MM, MATERIAL:FIBRA TRANSPARENTE",UNIDADE,1,847.0,110.0,1,1,7.7
280838,"RETOSSIGMOIDOSCÓPIO, TIPO:DESCARTÁVEL, DIMENSÕES:ABERTURAS PROXIMAL E DISTAL 20MM, COMPRIMENTO:COMPRIMENTO 125MM, MATERIAL:FIBRA TRANSPARENTE",UNIDADE,1,847.0,110.0,1,1,7.7
474124,"AFASTADOR CIRÚRGICO MANUAL, MODELO:FARABEUF, FORMATO PONTA:PONTAS DUPLAS, DIMENSÃO TOTAL:CERCA DE 20 MM X 18 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,5,846.88,30.0,3,5,28.229333333333333
418448,"PLACA LABORATÓRIO, TIPO:PARA ENCAIXE EM LÂMINA MICROSCÓPIO, MATERIAL:PLÁSTICO, CAPACIDADE:1 POÇO, TIPO FUNDO:FUNDO CHATO, ESTERILIDADE :ESTÉRIL",UNIDADE,2,846.8,2580.0,2,2,0.3282170542635659
398218,"TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:15 CM, TIPO PONTA:CURVA FINA-FINA, TIPO:STANDARD",UNIDADE,2,845.7,30.0,2,2,28.19
486959,"FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT SIMPLES, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,1,845.04,240.0,1,1,3.521
604587,"MICROCATETER, APLICAÇÃO:P/ INFUSÃO / EMBOLIZAÇÃO, MODELO:ÚNICO LÚMEN, MATERIAL:POLÍMERO COMPATÍVEL C/ DMSO, HIDROFÍLICO, TIPO PONTA:MOLDÁVEL, DIÂMETRO INTERNO PONTA DISTAL:CERCA DE 1,9 FR, COMPRIMENTO TOTAL DO CATETER:CERCA DE 130 CM, RADIOPACIDADE:RADIOPACO, FIO GUIA:P/ FIO GUIA ATÉ 0,018"", ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,1,845.0,845.0,1,1,1.0
342734,"HEPARINA SÓDICA, COMPOSIÇÃO:ASSOCIADA À CUMARINA, CONCENTRAÇÃO:50 UI + 5 MG/ML, FORMA FARMACEUTICA:CREME","FRASCO 40,00 ML",1,844.8,20.0,1,1,42.239999999999995
395915,"CÂNULA DE TRAQUEOSTOMIA, MATERIAL:SILICONE FLEXÍVEL, ISENTO LÁTEX, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, DIÂMETRO INTERNO:3,0 MM, APLICAÇÃO:NEONATAL, OUTROS COMPONENTES:RADIOPACO, C/ CONECTOR PADRÃO 15 MM, CARACTERÍSTICAS ADICIONAIS:C/ OBTURADOR C/ PONTA ARREDONDADA, COMPRIMENTO:32 MM",UNIDADE,2,844.2,81.0,2,2,10.422222222222222
285726,"TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:18 CM, TIPO PONTA:CURVA, TIPO:METZEMBAUM",UNIDADE,2,844.16,22.0,2,2,38.37090909090909
411018,"FILTRO LABORATÓRIO, TIPO:PARASITOLÓGICO, MATERIAL:FIBRA ALGODÃO, COMPONENTES:COM ALÇA, TIPO USO:DESCARTÁVEL, ADICIONAL:P/ ENCAIXE EM CÁLICES",UNIDADE,1,840.0,200.0,1,1,4.2
604709,"VITAMINA B12, CONCENTRAÇÃO:5 MG/ML, FORMA FARMACÊUTICA:INJETÁVEL","AMPOLA 1,00 ML",1,840.0,700.0,1,1,1.2
397492,"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:20 G X 1"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONEXÃO:CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO:PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL:COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",UNIDADE,1,840.0,1000.0,1,1,0.84
343212,"OCITOCINA, CONCENTRAÇÃO:40 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO NASAL - SPRAY","FRASCO 5,00 ML",1,840.0,300.0,1,1,2.8
435595,"CANETA USO MÉDICO, APLICAÇÃO:ULTRASSÔNICA, P/ IRRIGAÇÃO E ASPIRAÇÃO, MATERIAL:TITÂNIO, COMPATIBILIDADE:C/ CONECTORES, COMPATÍVEL C/ FACOEMULSIFICADOR, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,840.0,8.0,1,1,105.0
268816,"NEVIRAPINA, DOSAGEM:10 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL","FRASCO 100,00 ML",1,840.0,12.0,1,1,70.0
405722,"RESINA ACRÍLICA USO ODONTOLÓGICO, TIPO:MONÔMERO METACRILATO DE METILA, ASPECTO FÍSICO:LÍQUIDO, USO:POLIMENTO QUÍMICO DE PEÇAS ACRÍLICAS","FRASCO 500,00 ML",2,839.5,40.0,2,2,20.9875
404557,"CIMENTO ODONTOLÓGICO, TIPO:RESINOSO, ATIVAÇÃO:AUTOPOLIMERIZÁVEL, ASPECTO FÍSICO:BASE + CATALISADOR, APRESENTAÇÃO:CONJUNTO COMPLETO",UNIDADE,1,839.0,20.0,1,1,41.95
340057,"PORTA-AGULHA, MATERIAL:AÇO INOXIDÁVEL, TIPO:MAYO HEGAR, COMPRIMENTO:17 CM",UNIDADE,2,838.9,21.0,2,2,39.94761904761905
410048,"ESPÁTULA ODONTOLÓGICA, MATERIAL:AÇO INOXIDÁVEL, MODELO:DUPLO, TAMANHO:Nº 74, TIPO USO:MANIPULAÇÃO",UNIDADE,2,838.2,120.0,2,2,6.985
425448,"CÂNULA DE TRAQUEOSTOMIA, MATERIAL :AÇO INOXIDÁVEL, DIÂMETRO:10 MM, ACESSÓRIOS:MANDRIL COM GUIA, ACESSÓRIOS 01:COM HASTE, ACESSÓRIOS 02:CÂNULA INTERNA, ESTERELIDADE:ESTÉRIL, EMBALAGEM:EMBALAGEM INDIVIDUAL",UNIDADE,4,833.68,34.0,2,4,24.52
600025,"COMPOSTO QUÍMICO, COMPOSIÇÃO 1:N-ALILTIOUREIA, FÓRMULA QUÍMICA 1:C4H8N2S, PESO MOLECULAR 1:116,18 G/MOL, APRESENTAÇÃO 1:PÓ, PUREZA MÍNIMA 1:PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA 1:CAS 109-57-9",GRAMA,1,833.5,5.0,1,1,166.7
403181,"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:CONE INVERTIDO, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE MÉDIO, NUMERAÇÃO AMERICANA 1:REF. 35",UNIDADE,2,832.68,62.0,2,2,13.43032258064516
391444,"DESINFETANTE, COMPOSIÇÃO:À BASE DE GLICOPROTAMINA E CLORETO DE BENZALCÔNIO, FORMA FÍSICA:SOLUÇÃO AQUOSA",LITRO,1,832.44,12.0,1,1,69.37
404489,"BROCA CIRÚRGICA, MATERIAL:AÇO INOXIDÁVEL, FORMATO PONTA ATIVA:HELICOIDAL, DIÂMETRO:CERCA DE 4,8 MM, ENCAIXE:ENCAIXE UNIVERSAL, CARACTERÍSTICA ADICIONAL:P/ PARAFUSO, COMPRIMENTO TOTAL:CERCA DE 280 MM",UNIDADE,1,832.0,52.0,1,1,16.0
451427,"TUBO ENDOTRAQUEAL, MATERIAL:SILICONE, MODELO:CURVA MAGILL, CALIBRE:5,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,3,831.8,240.0,2,3,3.4658333333333333
451122,"TUBO SUPRAGLÓTICO, TIPO:MÁSCARA LARÍNGEA, MATERIAL :SILICONE, FORMATO:EM ""L"", VIAS:VIA P/ ACESSO GÁSTRICO, TAMANHO :Nº 1, COMPONENTE 1:C/ LINHA DE REFERÊNCIA, CONECTOR:C/ CONECTOR PADRÃO, ESTERILIDADE :ESTÉRIL, USO ÚNICO",UNIDADE,1,830.1,30.0,1,1,27.67
451123,"TUBO SUPRAGLÓTICO, TIPO:MÁSCARA LARÍNGEA, MATERIAL :SILICONE, FORMATO:EM ""L"", VIAS:VIA P/ ACESSO GÁSTRICO, TAMANHO :Nº 2, COMPONENTE 1:C/ LINHA DE REFERÊNCIA, CONECTOR:C/ CONECTOR PADRÃO, ESTERILIDADE :ESTÉRIL, USO ÚNICO",UNIDADE,1,830.1,30.0,1,1,27.67
